peso,potencia,velocidade_max,tipo_cambio,tipo_pneu,tipo_motor,sobrealimentacao,carroceria,tracao,pista,titulos_armageddon,vitorias_lista_estado,tempo_armageddon_s
778.4651595993496,2541.4344354307423,321.758597560893,Sapinho,Mickey Thompson,V6,Aspirado,Fibra de Carbono,Traseira,Pista Tratada,4,15,4.204033176389956
981.2453345195461,1117.377188712875,271.0054966905136,Sapinho,Pro-Front,AP,Aspirado,Fibra de Vidro,Traseira,No Prep,5,8,6.262056840101571
814.8848435327777,1125.570083416066,276.79545364920244,Sequencial,Pro-Front,V8,Supercharger,Metal,Traseira,No Prep,8,9,6.327039129877168
1362.521558557407,1112.4440041868365,263.31176640513644,Sequencial,Pro-Front,AP,Aspirado,Metal,Traseira,Pista Tratada,0,28,6.4573382881878185
1161.5183129120005,923.7984457294239,262.8074967732511,Sapinho,Hoosier,V8,Supercharger,Metal,Traseira,Pista Tratada,7,8,6.542788266383852
1366.2260830415796,2052.1320409086256,279.67890145585005,Sapinho,Pro-Front,AP,Single Turbo,Fibra de Vidro,Dianteira,No Prep,3,32,5.522571871822846
1156.6853692503405,2944.1280120156907,304.58515919627285,Liberty,Hoosier,L6,Aspirado,Metal,Traseira,Pista Tratada,9,23,4.253957381739332
1043.9126404275435,1821.2378760895665,285.47013466583917,Sapinho,Hoosier,L6,Single Turbo,Fibra de Vidro,Dianteira,No Prep,6,34,5.30695434154617
1691.831838477924,2035.5907539634484,272.54421504088,Sequencial,Mickey Thompson,AP,Single Turbo,Metal,4x4,No Prep,5,10,5.940209692690669
771.9942628566217,2932.7365732169064,334.5125623309176,Liberty,Pro-Front,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,5,38,3.5
1883.4739942303847,1435.8826804258845,262.0201969350404,Sequencial,Hoosier,V6,Bi-Turbo,Metal,Traseira,Pista Tratada,6,49,6.395808115866675
1549.309151879005,2702.787530456352,285.4673826395687,Sequencial,Pro-Front,AP,Single Turbo,Fibra de Carbono,Traseira,Pista Tratada,3,12,5.1687281901438835
1361.1607768909346,2047.4199811446458,279.7296985566405,Liberty,Mickey Thompson,5C,Bi-Turbo,Fibra de Carbono,Traseira,No Prep,5,22,5.243935946978524
1285.086001509532,2095.9006807923224,282.75610940322366,Sequencial,Mickey Thompson,V6,Bi-Turbo,Fibra de Carbono,Dianteira,No Prep,2,24,5.265712592216767
1590.1485481024451,1620.6651001352955,268.1516218729874,Sapinho,Hoosier,5C,Aspirado,Fibra de Carbono,Dianteira,No Prep,4,49,5.59201525463066
1022.3962154344573,2079.3271580305072,292.37312294905223,Sequencial,Mickey Thompson,AP,Bi-Turbo,Metal,Dianteira,Pista Tratada,1,15,5.145550963069064
760.5485454346451,1053.5992699043964,276.89219274844106,Liberty,Mickey Thompson,V8,Supercharger,Fibra de Carbono,4x4,No Prep,2,47,5.775481748121486
978.670983502301,2505.7515024896356,304.9443805971587,Liberty,Mickey Thompson,5C,Aspirado,Fibra de Vidro,Dianteira,Pista Tratada,8,20,4.852132187616618
1490.469844274194,1497.8442992429705,267.81158866467894,Liberty,Pro-Front,AP,Bi-Turbo,Fibra de Carbono,Traseira,No Prep,5,9,6.183399803947021
715.363672061013,2763.9774919373053,336.0602121157331,Sequencial,Pro-Front,V6,Single Turbo,Fibra de Carbono,4x4,No Prep,2,40,4.0043717530283915
1274.4629717851594,1672.4864586756628,275.149251094515,Sapinho,Hoosier,V8,Supercharger,Fibra de Carbono,4x4,No Prep,1,39,5.889038791908953
1994.525019429572,1199.9306320224534,258.18265637089326,Liberty,Hoosier,5C,Aspirado,Metal,Traseira,No Prep,4,18,6.591830536762117
1552.81001571429,2361.3513061738186,280.12416896617873,Sapinho,Mickey Thompson,AP,Single Turbo,Fibra de Carbono,Traseira,Pista Tratada,9,34,5.13124103223705
1283.1613441670768,1245.614103898356,266.99490246087544,Liberty,Mickey Thompson,V8,Supercharger,Fibra de Vidro,Traseira,Pista Tratada,4,27,6.05308233043819
744.9137274723752,2482.7290826402796,323.38758680640194,Sapinho,Hoosier,V8,Supercharger,Fibra de Carbono,Traseira,Pista Tratada,0,40,4.131863061038825
1528.0009846734238,2933.0356964528446,289.64552027840904,Sapinho,Mickey Thompson,L6,Aspirado,Fibra de Carbono,Dianteira,Pista Tratada,2,1,4.6392295582079335
1290.9580783407548,2537.0610244700497,290.73723577993223,Sapinho,Hoosier,V8,Supercharger,Fibra de Carbono,4x4,Pista Tratada,6,29,4.67572176991046
844.1276368243322,947.1434217057819,270.6069183949145,Liberty,Pro-Front,AP,Single Turbo,Fibra de Vidro,Traseira,No Prep,8,39,5.9231921681508375
775.7344305198234,2159.7601549108267,310.28691456781513,Sequencial,Mickey Thompson,V6,Bi-Turbo,Fibra de Carbono,Dianteira,Pista Tratada,4,49,4.5384305441042905
1702.3969649915198,2360.362409036421,276.9203297432788,Sequencial,Mickey Thompson,L6,Aspirado,Fibra de Vidro,Traseira,Pista Tratada,3,39,5.416863188323737
1442.7362839731247,2633.462484172199,287.3966636033749,Sequencial,Mickey Thompson,AP,Aspirado,Fibra de Vidro,Dianteira,Pista Tratada,2,4,5.09365024746602
1525.8725353030907,1017.6048487719004,259.74129533595084,Sapinho,Pro-Front,AP,Aspirado,Fibra de Carbono,Traseira,Pista Tratada,9,37,7.004411936478313
1669.2972123048487,1908.2264386998013,271.11048811823,Liberty,Pro-Front,AP,Bi-Turbo,Fibra de Vidro,Traseira,No Prep,8,41,5.688694999725055
1486.1268224579867,2024.2788325406282,276.33838573204855,Sapinho,Mickey Thompson,5C,Single Turbo,Metal,Traseira,No Prep,6,14,5.72140523045498
1207.795278790142,1255.162211552774,268.62972385656366,Liberty,Hoosier,5C,Bi-Turbo,Fibra de Carbono,Dianteira,No Prep,6,35,6.279157035611626
1119.03595852741,1577.1446003923643,277.4666548314543,Sapinho,Pro-Front,V6,Bi-Turbo,Fibra de Carbono,Traseira,Pista Tratada,7,2,5.7185197484477195
1062.3023148144089,1824.465625137947,284.8216642626615,Liberty,Mickey Thompson,AP,Bi-Turbo,Fibra de Vidro,Dianteira,No Prep,9,23,5.570188748117381
1189.3636377274088,2649.740344711383,297.0065807955275,Liberty,Mickey Thompson,5C,Single Turbo,Fibra de Vidro,Dianteira,No Prep,0,40,4.3606857524096085
1469.3572488447594,2851.7558887474343,290.1538741731031,Liberty,Pro-Front,5C,Bi-Turbo,Fibra de Carbono,4x4,Pista Tratada,3,47,4.527892880782999
1522.3081172181578,2219.687940727113,278.6299732142185,Sapinho,Hoosier,5C,Aspirado,Metal,Dianteira,Pista Tratada,4,47,5.334205244942014
1683.9251531512339,1729.3848906450703,268.337959477275,Sequencial,Mickey Thompson,V6,Bi-Turbo,Fibra de Vidro,Dianteira,Pista Tratada,4,46,5.566769402533094
1198.850415529523,1433.4651373778706,272.3654603132119,Sapinho,Hoosier,V6,Single Turbo,Fibra de Vidro,Dianteira,No Prep,0,40,5.814045939408981
1528.5074944625048,2962.483887315916,290.0902765236987,Sapinho,Hoosier,AP,Aspirado,Metal,Dianteira,Pista Tratada,2,48,4.341979898943395
1557.5690637103864,2964.3419959603525,289.25543614843207,Liberty,Pro-Front,L6,Single Turbo,Metal,Dianteira,No Prep,1,11,4.502052649705872
1283.531105552452,2842.451591293573,296.6888787287054,Liberty,Mickey Thompson,AP,Bi-Turbo,Fibra de Carbono,4x4,No Prep,6,7,4.624497666781717
1643.1605277026197,2549.9052147434204,280.8674407676041,Sequencial,Mickey Thompson,5C,Single Turbo,Metal,Traseira,No Prep,4,13,5.4591669674914565
922.1821377423023,1584.1370418657984,284.83001901189334,Sequencial,Hoosier,5C,Aspirado,Fibra de Carbono,4x4,No Prep,2,17,5.519415805896662
1414.8365330549486,2615.7010153450246,287.95626747670735,Liberty,Pro-Front,V8,Supercharger,Metal,4x4,No Prep,7,43,4.823367922082742
832.5627870330155,1758.4653362694623,294.24319049861015,Sequencial,Pro-Front,AP,Single Turbo,Fibra de Vidro,Traseira,Pista Tratada,0,45,5.267749102018569
1072.201554197709,1586.223506125595,279.138499166237,Sequencial,Pro-Front,5C,Aspirado,Fibra de Carbono,Dianteira,No Prep,0,19,5.582486444264985
1177.4204099936896,2464.217252779187,293.784432214155,Liberty,Hoosier,5C,Aspirado,Fibra de Carbono,Traseira,No Prep,5,22,4.7365324006542515
1345.268744736382,1067.273248002888,262.7601376504841,Sapinho,Hoosier,L6,Bi-Turbo,Fibra de Carbono,Dianteira,No Prep,0,4,6.739168745949031
1940.6372631034442,1001.9817189208895,256.14635341784367,Sequencial,Mickey Thompson,V8,Supercharger,Metal,Traseira,No Prep,3,0,7.5
1368.7031518722245,1840.70276408049,275.92620326294355,Liberty,Pro-Front,AP,Bi-Turbo,Fibra de Vidro,4x4,No Prep,5,44,5.619727578518841
1438.465794500091,1835.84148172654,274.2884490984905,Sequencial,Hoosier,V6,Aspirado,Fibra de Carbono,Dianteira,Pista Tratada,0,45,5.479836188617988
1196.3913806851067,2780.8527214340534,299.3104249679953,Sequencial,Pro-Front,AP,Single Turbo,Fibra de Carbono,4x4,No Prep,8,1,4.678477140254525
1326.7861120038579,1164.9215022044152,264.78099201667726,Liberty,Hoosier,AP,Aspirado,Fibra de Carbono,Dianteira,No Prep,3,15,6.004195270982372
752.3508604564489,1158.896247650067,280.59378411765925,Sequencial,Mickey Thompson,L6,Bi-Turbo,Fibra de Carbono,Traseira,No Prep,8,4,6.191830279946341
994.7429073091948,1209.6504609972924,272.851127520097,Sequencial,Pro-Front,AP,Single Turbo,Fibra de Vidro,Traseira,No Prep,8,21,5.939971202586566
1234.2237118461665,962.4461487186654,262.4365498538194,Sequencial,Hoosier,L6,Aspirado,Metal,Traseira,Pista Tratada,5,0,6.564156638213436
1230.2928234070348,1050.6366494113076,264.2073260177079,Sapinho,Pro-Front,L6,Bi-Turbo,Fibra de Vidro,Traseira,No Prep,6,11,6.479032804798797
726.5617204124314,2285.726720340982,318.92428123964226,Sapinho,Hoosier,5C,Aspirado,Fibra de Carbono,Traseira,No Prep,0,18,4.499219241099363
871.2260253575831,1806.3270911467694,293.317024843451,Sequencial,Hoosier,V6,Aspirado,Fibra de Vidro,4x4,No Prep,4,21,5.275339809123393
962.350593947132,2503.566440884829,305.92677276352487,Liberty,Hoosier,L6,Aspirado,Fibra de Carbono,4x4,No Prep,2,41,4.617126517975952
1965.8392290812608,2984.4552090214866,280.0635969696097,Sequencial,Pro-Front,V8,Supercharger,Metal,Dianteira,Pista Tratada,9,43,4.354063607810664
1197.616408523661,2283.9728303079028,289.34887286006654,Sequencial,Hoosier,V8,Supercharger,Metal,4x4,Pista Tratada,9,47,4.7785254665682615
1378.449269734499,1005.9566983022598,261.2422998802016,Sapinho,Mickey Thompson,V6,Single Turbo,Metal,Dianteira,Pista Tratada,5,16,6.624799142919532
880.0196669931607,1119.582015984117,274.1923400876954,Sapinho,Pro-Front,L6,Bi-Turbo,Fibra de Carbono,Dianteira,No Prep,3,12,6.259011588324304
1379.6424767618298,2750.1085781108864,291.40793927404115,Sapinho,Mickey Thompson,V6,Bi-Turbo,Fibra de Vidro,4x4,Pista Tratada,8,38,4.471255914265575
1136.8198586191693,2007.7414835723494,285.98285457169777,Sequencial,Mickey Thompson,5C,Aspirado,Metal,4x4,Pista Tratada,6,27,5.416224229633726
891.1324300071954,2632.1580347310537,314.33519222418863,Sequencial,Pro-Front,V8,Supercharger,Fibra de Carbono,Dianteira,Pista Tratada,3,2,4.752761176406368
1206.9040810148988,2698.8859060723444,297.2057284698443,Liberty,Hoosier,AP,Aspirado,Fibra de Carbono,4x4,Pista Tratada,5,4,4.864928170068672
725.9462630932545,2848.1165371489906,337.4825416952118,Sequencial,Mickey Thompson,V8,Supercharger,Fibra de Vidro,4x4,Pista Tratada,1,35,3.790784363574166
809.1968391790704,2894.641331521368,329.2191079891388,Sequencial,Pro-Front,L6,Aspirado,Metal,4x4,No Prep,2,14,4.410972989738749
903.4501852838948,2065.134172656943,298.3904365314262,Sapinho,Hoosier,V6,Single Turbo,Fibra de Carbono,Traseira,Pista Tratada,6,16,4.870630079790326
759.6590715008869,1616.142361737671,294.6095515236233,Sapinho,Pro-Front,V8,Supercharger,Fibra de Vidro,Traseira,Pista Tratada,3,43,5.369942452092142
929.6309049568297,2919.916236130797,318.8047147480937,Sapinho,Pro-Front,AP,Bi-Turbo,Metal,Dianteira,Pista Tratada,9,45,4.037838998345327
1085.9695012858517,2049.553452602573,288.87628135935546,Sapinho,Pro-Front,AP,Aspirado,Fibra de Vidro,4x4,No Prep,6,28,5.476316588173567
1586.7925339461979,1034.9307182046832,259.3907218647359,Sapinho,Hoosier,V6,Bi-Turbo,Fibra de Vidro,Dianteira,No Prep,8,3,7.008580164860021
1263.4896162366867,2249.8307551257167,286.3300895436803,Liberty,Mickey Thompson,V6,Aspirado,Fibra de Carbono,4x4,Pista Tratada,4,31,4.934292941727804
1202.9210804755446,2134.1379758295225,286.17446631472006,Liberty,Mickey Thompson,V8,Supercharger,Fibra de Carbono,Traseira,No Prep,0,48,5.164478494236919
979.3585996722841,2781.1650330788825,311.61506073313285,Liberty,Pro-Front,L6,Bi-Turbo,Fibra de Carbono,4x4,No Prep,4,42,4.114995153112529
1726.2940169874416,2271.693097231406,275.23590031249853,Sapinho,Pro-Front,5C,Aspirado,Fibra de Vidro,4x4,Pista Tratada,5,37,5.557081289285518
1084.9553420619354,1633.010091369258,279.7528159123612,Sapinho,Hoosier,AP,Single Turbo,Fibra de Carbono,4x4,No Prep,1,3,5.884591881773497
814.0601881394332,2929.074023982223,329.7186974387431,Sapinho,Pro-Front,V6,Aspirado,Fibra de Vidro,Traseira,Pista Tratada,7,12,4.2437660523920595
1386.4318374072257,2583.4009205622706,288.3043283893961,Liberty,Pro-Front,5C,Aspirado,Fibra de Vidro,Traseira,Pista Tratada,1,19,4.924902234690998
796.1151613461334,2223.876998600844,310.5080357463894,Sapinho,Pro-Front,5C,Aspirado,Fibra de Carbono,Traseira,Pista Tratada,8,46,4.69801387031391
1214.2677713620305,1515.1429271465581,273.608862015392,Liberty,Mickey Thompson,5C,Aspirado,Metal,Dianteira,No Prep,1,17,5.8840366528678505
1408.8943264613706,1684.4346222600207,272.3624108465366,Sapinho,Pro-Front,L6,Aspirado,Metal,4x4,Pista Tratada,2,48,5.906078075322702
1849.067029622211,2306.936840602979,273.6050153548216,Sequencial,Mickey Thompson,V6,Bi-Turbo,Metal,Traseira,Pista Tratada,7,41,5.034236240716927
1253.030306767328,1051.1597187729756,263.84734728096936,Liberty,Hoosier,AP,Bi-Turbo,Fibra de Vidro,Dianteira,No Prep,5,36,6.442485587089719
1478.4394673141976,1439.0292424655531,267.05708928522023,Sequencial,Hoosier,V6,Single Turbo,Fibra de Vidro,Traseira,Pista Tratada,0,11,6.3993531780048905
1792.2421861189962,2399.1919601328555,275.7782411044658,Liberty,Mickey Thompson,V8,Supercharger,Fibra de Vidro,4x4,No Prep,3,24,5.397147041714174
814.1189022959412,1908.038870673704,299.77162492459377,Sapinho,Mickey Thompson,AP,Aspirado,Fibra de Carbono,Dianteira,No Prep,4,29,4.729754819020471
1016.7100475610812,1745.0264861103033,284.79498817088165,Sapinho,Mickey Thompson,V6,Bi-Turbo,Fibra de Vidro,Traseira,Pista Tratada,2,14,5.49388239006077
1082.4675971095992,1218.0610070408704,270.6839117756961,Sequencial,Mickey Thompson,AP,Bi-Turbo,Fibra de Carbono,Traseira,No Prep,0,35,6.275429998669049
1110.264742109608,1827.8829724032385,283.1239197243601,Sapinho,Pro-Front,V8,Supercharger,Fibra de Carbono,Dianteira,Pista Tratada,2,7,5.471124184404827
1293.225290318655,2518.453138596491,290.31147727048653,Liberty,Mickey Thompson,AP,Aspirado,Metal,Dianteira,No Prep,8,27,4.528308125691298
1889.133203067866,1454.4269767509754,262.2000229199351,Sapinho,Mickey Thompson,5C,Aspirado,Metal,Dianteira,No Prep,1,21,6.402113341620811
1656.8391733602277,911.3369385857226,256.95159084064085,Sapinho,Mickey Thompson,L6,Single Turbo,Metal,Dianteira,No Prep,0,48,6.971425424340396
1300.0633183725179,2303.8602924170636,286.1263436699895,Liberty,Pro-Front,V8,Supercharger,Fibra de Carbono,Dianteira,No Prep,6,37,5.010861613319815
995.5601722200377,2942.5158693083604,314.38092750315843,Sequencial,Pro-Front,AP,Single Turbo,Fibra de Carbono,Traseira,Pista Tratada,6,15,4.392682777529459
1520.2661919057205,2174.335783536024,277.9645471412172,Sequencial,Pro-Front,V8,Supercharger,Fibra de Carbono,Dianteira,Pista Tratada,4,4,5.673906220081609
1751.465352403788,1151.8359037469734,259.5202522478176,Sapinho,Hoosier,5C,Bi-Turbo,Fibra de Vidro,Dianteira,No Prep,1,45,6.469953769401944
1517.6222482012308,1573.5394939238136,268.5730873199963,Liberty,Pro-Front,L6,Single Turbo,Fibra de Carbono,4x4,Pista Tratada,0,33,6.349129069573221
801.8781262297675,2722.0473909124694,324.8601295565624,Sequencial,Mickey Thompson,V8,Supercharger,Metal,Traseira,Pista Tratada,4,48,3.8910926148011438
1563.6816442200884,1388.39295593934,265.01727832179495,Sequencial,Pro-Front,5C,Bi-Turbo,Metal,4x4,Pista Tratada,9,37,6.082797302962449
732.1580890709428,2176.1613973449766,314.7776479075613,Sapinho,Pro-Front,5C,Single Turbo,Fibra de Carbono,Traseira,Pista Tratada,3,10,4.916488587382317
942.7593647403963,1745.6095373333956,288.0238417099561,Liberty,Mickey Thompson,5C,Aspirado,Fibra de Carbono,Traseira,Pista Tratada,8,1,5.630130483226091
871.429640417326,1336.471814981263,280.43353613787474,Sequencial,Pro-Front,AP,Single Turbo,Metal,Traseira,Pista Tratada,4,24,5.965717310996212
1295.8713620083754,2608.154476485827,291.86907311697286,Sapinho,Hoosier,V6,Bi-Turbo,Fibra de Carbono,Dianteira,Pista Tratada,9,24,4.6225211861104905
1623.9078961911282,2459.9456805779496,279.9841576461143,Sapinho,Pro-Front,V8,Supercharger,Metal,4x4,No Prep,1,0,5.609618902186439
843.6466491111776,2289.3412385144575,308.6032965856404,Sapinho,Hoosier,V6,Single Turbo,Fibra de Vidro,Traseira,Pista Tratada,3,30,4.560437011084407
1260.6066596539754,1396.3068395643775,270.2633479644286,Sapinho,Hoosier,5C,Bi-Turbo,Metal,Traseira,No Prep,8,4,6.026162597770481
1212.7354296719852,1105.499705704545,265.5824853081012,Sequencial,Hoosier,V6,Bi-Turbo,Fibra de Vidro,Traseira,No Prep,7,39,5.902925558112592
1056.4340821961348,2109.934592634529,291.5004340224357,Liberty,Mickey Thompson,5C,Single Turbo,Fibra de Carbono,4x4,No Prep,2,3,5.253796072891137
803.4455004948969,2062.72345043281,305.11114898647065,Sapinho,Pro-Front,5C,Single Turbo,Fibra de Carbono,Traseira,Pista Tratada,7,4,5.211402763966591
1172.4636134024734,1295.6085196032334,270.20089962702525,Sapinho,Hoosier,L6,Bi-Turbo,Fibra de Vidro,4x4,Pista Tratada,1,4,6.422899401168744
1446.2016087645864,1018.1180580618623,260.6268560532983,Sequencial,Hoosier,L6,Aspirado,Fibra de Carbono,4x4,No Prep,2,15,6.800124033139032
796.688277695916,1069.4877538073706,275.8680749723462,Sapinho,Pro-Front,V6,Single Turbo,Fibra de Vidro,Dianteira,No Prep,4,17,6.02943220608798
761.7836143635415,2984.819071676741,337.3603612502983,Sapinho,Mickey Thompson,V8,Supercharger,Fibra de Carbono,Traseira,Pista Tratada,9,42,3.8342665140814525
1225.725550203181,2545.526178960056,293.3990117334686,Liberty,Mickey Thompson,V6,Bi-Turbo,Metal,Traseira,Pista Tratada,9,16,4.763786718213056
1640.5602258513036,2836.1736995268625,285.09190927284783,Sapinho,Hoosier,V8,Supercharger,Fibra de Carbono,4x4,Pista Tratada,7,34,4.711292982489321
1602.2871760674968,1309.614916696363,263.3328035507061,Sequencial,Mickey Thompson,V6,Aspirado,Metal,4x4,No Prep,0,17,6.358957074144156
1614.4039480070778,2917.193926279214,286.95868531991164,Liberty,Pro-Front,AP,Bi-Turbo,Metal,Dianteira,No Prep,3,3,4.522634800067676
1110.8735901048942,1199.5741380936404,269.59969138388806,Sequencial,Mickey Thompson,AP,Single Turbo,Fibra de Vidro,Traseira,Pista Tratada,0,30,6.307288094115105
1285.534007032709,1969.0718399895893,280.3872409352735,Liberty,Pro-Front,V8,Supercharger,Fibra de Carbono,4x4,Pista Tratada,0,30,5.82571010530102
730.9416787499629,2642.3609372758347,330.1222574516481,Liberty,Hoosier,L6,Bi-Turbo,Fibra de Vidro,Traseira,No Prep,4,8,4.386498218919211
1328.817967337733,1634.5870444743168,273.1868512632467,Sapinho,Pro-Front,V8,Supercharger,Fibra de Carbono,Traseira,Pista Tratada,5,30,5.932960950435707
1895.9443370914842,1792.139919671491,266.3863907818191,Sapinho,Hoosier,V6,Bi-Turbo,Metal,Traseira,Pista Tratada,0,4,6.459820527986285
1535.088162013783,1169.1887316281054,262.0031056271255,Sapinho,Pro-Front,5C,Bi-Turbo,Metal,4x4,No Prep,5,35,6.485575489316798
1571.1725653356718,1158.1359479978428,261.4175653869158,Sequencial,Pro-Front,AP,Single Turbo,Fibra de Carbono,Traseira,No Prep,4,15,6.426804604969805
1418.4525165754158,2201.093272035185,280.8657006616439,Sapinho,Mickey Thompson,5C,Aspirado,Fibra de Carbono,4x4,No Prep,3,41,5.302934556835815
850.2030897159856,2318.617974102119,308.9257896352227,Sapinho,Pro-Front,AP,Aspirado,Fibra de Vidro,Dianteira,No Prep,9,40,4.743171650108039
1600.5023734315587,2532.398279572606,281.59372446817946,Liberty,Hoosier,V6,Aspirado,Fibra de Carbono,Dianteira,Pista Tratada,4,15,5.206398882571529
747.7727212428904,2069.0323106316823,309.8757648521804,Sapinho,Pro-Front,AP,Aspirado,Fibra de Carbono,4x4,No Prep,7,19,4.8598318488808125
1224.646821998719,2256.0945137487424,287.8005042470862,Sapinho,Hoosier,V8,Supercharger,Fibra de Carbono,Traseira,Pista Tratada,8,29,5.050859800902295
873.5080936969342,928.3862705694121,269.19330823241995,Sapinho,Hoosier,5C,Single Turbo,Fibra de Vidro,Dianteira,Pista Tratada,1,25,6.302447423453584
691.9407429455222,1240.5585269880949,286.6218151830858,Sapinho,Pro-Front,5C,Bi-Turbo,Fibra de Carbono,Dianteira,Pista Tratada,5,48,5.799683398842943
1306.4411121531668,2968.3210086354998,298.0618387680937,Liberty,Mickey Thompson,V6,Aspirado,Metal,4x4,No Prep,2,30,4.340247760419633
1038.6439642664886,1059.5863632632468,268.17483158352184,Sapinho,Pro-Front,5C,Aspirado,Fibra de Vidro,4x4,No Prep,1,49,6.243844549649889
1244.8805333014113,2325.455266746514,288.41581032092944,Liberty,Pro-Front,V6,Single Turbo,Fibra de Vidro,4x4,Pista Tratada,0,14,5.311850248831693
1492.639864081461,1269.7735293666042,264.1289496478285,Sequencial,Mickey Thompson,L6,Bi-Turbo,Metal,4x4,Pista Tratada,3,40,6.42931696571417
852.4868867707369,2405.109030112048,311.17349020543156,Sapinho,Hoosier,V8,Supercharger,Metal,4x4,No Prep,7,37,4.457052272288378
947.6039541484947,2382.5798462201865,303.84522702367275,Sapinho,Pro-Front,AP,Bi-Turbo,Metal,4x4,Pista Tratada,2,37,4.393660519860859
1249.8152443794338,1391.8180255549894,270.4059260285224,Sapinho,Mickey Thompson,AP,Aspirado,Fibra de Carbono,4x4,Pista Tratada,4,42,6.012036485708817
1211.8008238071898,1466.2322383603287,272.70593277600506,Liberty,Mickey Thompson,AP,Aspirado,Metal,Traseira,Pista Tratada,9,19,6.0934615552747955
1423.7569573004369,2275.0184985643855,281.9672442305005,Sapinho,Hoosier,L6,Bi-Turbo,Fibra de Carbono,Traseira,Pista Tratada,4,34,4.897695941696079
1424.4749804792948,1719.1806814384486,272.6325422925608,Sapinho,Mickey Thompson,V8,Supercharger,Fibra de Vidro,Traseira,Pista Tratada,4,22,5.921067124027733
1633.2527120290995,1308.5507363698136,262.9473008905959,Sequencial,Hoosier,5C,Single Turbo,Fibra de Vidro,Traseira,Pista Tratada,8,43,6.311828227028359
1630.9913920030704,2436.527157453712,279.4843122348727,Liberty,Pro-Front,5C,Bi-Turbo,Metal,Dianteira,Pista Tratada,7,46,4.661522541723657
1118.529698937951,1223.7098011063017,269.9383738435227,Liberty,Mickey Thompson,V8,Supercharger,Fibra de Carbono,Traseira,Pista Tratada,7,38,6.054224457725943
1607.559946873319,2696.851694704388,283.8701243483025,Sequencial,Pro-Front,V8,Supercharger,Metal,Dianteira,No Prep,0,24,5.148464184290618
1130.4574091065022,1980.8060005088378,285.6513250307216,Liberty,Mickey Thompson,AP,Bi-Turbo,Metal,Dianteira,No Prep,0,49,5.141750746421138
992.4397687537769,1121.9712681465314,270.80936566536093,Sapinho,Mickey Thompson,5C,Aspirado,Fibra de Carbono,Dianteira,Pista Tratada,1,21,5.903795819714217
1746.782191904952,2357.5519004150674,276.0408542253921,Sapinho,Pro-Front,V8,Supercharger,Metal,4x4,Pista Tratada,7,46,5.251782110801976
1202.1330777137089,1990.242383106535,283.34459562727943,Sequencial,Mickey Thompson,5C,Single Turbo,Fibra de Vidro,Dianteira,No Prep,9,7,5.6322129076610175
1758.056408622023,1525.9209007691,264.54122159220594,Liberty,Pro-Front,V8,Supercharger,Metal,Dianteira,No Prep,0,8,6.340909931569179
1518.8708211416438,1787.3326984700952,271.91309110433934,Liberty,Pro-Front,V6,Single Turbo,Fibra de Carbono,Dianteira,No Prep,3,14,5.8820100711849355
1554.7135844145093,1526.5092615337473,267.26038123398087,Liberty,Hoosier,AP,Single Turbo,Fibra de Carbono,4x4,Pista Tratada,8,47,5.890997675483045
1709.9660547085039,1452.3542550598465,264.0968883285874,Sequencial,Pro-Front,V8,Supercharger,Fibra de Vidro,Traseira,No Prep,1,19,6.458838331077064
1119.6049249235623,1243.5776837717956,270.33693241423873,Sapinho,Hoosier,L6,Aspirado,Fibra de Carbono,Traseira,No Prep,2,34,6.012991317557361
1005.2441546875615,1661.8109795886994,283.2860883032353,Sequencial,Pro-Front,V8,Supercharger,Fibra de Carbono,Dianteira,Pista Tratada,5,36,5.667773819762733
1348.7746463216429,1427.0731332637486,269.0793500887252,Sapinho,Mickey Thompson,V6,Single Turbo,Fibra de Vidro,Dianteira,No Prep,9,2,6.430497227508923
1245.4069081251532,2335.212422813226,288.5839971929054,Sequencial,Pro-Front,L6,Single Turbo,Metal,Traseira,Pista Tratada,2,33,4.878121973146056
1369.1601001442516,2336.1411564429436,284.55416222612416,Sapinho,Mickey Thompson,L6,Aspirado,Fibra de Vidro,Traseira,No Prep,3,33,5.260276154630031
1646.7030351725896,1953.8645093668406,272.14657698451646,Liberty,Hoosier,V8,Supercharger,Metal,Traseira,No Prep,8,35,5.3510901259297
1463.4774199715077,2533.683507687674,285.15141256021167,Liberty,Mickey Thompson,V6,Bi-Turbo,Fibra de Vidro,Traseira,No Prep,8,34,4.701372075934377
1249.4634644241455,2666.813409912701,294.77450128337,Liberty,Pro-Front,L6,Single Turbo,Metal,Dianteira,No Prep,9,8,4.804461434656288
900.2090178346531,2117.5095606119735,299.97589311531084,Sequencial,Mickey Thompson,AP,Bi-Turbo,Fibra de Vidro,Dianteira,No Prep,4,29,4.929730821883176
1316.635206154649,2199.763841803211,283.70637668126426,Sequencial,Hoosier,AP,Single Turbo,Metal,Dianteira,Pista Tratada,6,25,5.211024240881307
874.0016756084615,1494.0604105513669,284.630304115921,Sequencial,Mickey Thompson,5C,Bi-Turbo,Fibra de Vidro,Traseira,Pista Tratada,8,11,5.789695186952185
1868.11644222057,2779.2253214815914,279.33682142919423,Liberty,Mickey Thompson,5C,Bi-Turbo,Metal,4x4,No Prep,7,23,4.9301081830485805
